Gulbenes novads,Gulbenes apriņķis,F,"Gulbenes Kultūras centra Senioru deju kolektīvs ""Vērdiņš""",Edīte Ķikuste,"46,7",Augstākā pakāpe,"46,7",0
Ādažu novads,Siguldas apriņķis,F,"Ādažu novada Ādažu kultūras centra Senioru deju kolektīvs ""Sprigulis""",Līga Lancmane,"46,2",Augstākā pakāpe,"46,2",0
Balvu novads,Balvu apriņķis,F,"Balvu Kultūras un atpūtas centra Senioru deju kopa ""Luste""",Inta Sleža,"46,2",Augstākā pakāpe,"46,2",0
Jelgavas novads,Jelgavas apriņķis,F,"Jelgavas novada Lielplatones pagasta tautas nama Senioru deju kolektīvs ""Mārtiņš""",Lāsma Ivanova,"46,2",Augstākā pakāpe,"46,2",0
Stopiņu novads,Siguldas apriņķis,F,"Stopiņu novada Ulbrokas kultūras nama Senioru deju kolektīvs ""Ulenbroks""",Ineta Svilāne,"46,2",Augstākā pakāpe,"46,2",0
Aizputes novads,Liepājas apriņķis,F,Aizputes kultūras nama senioru deju kolektīvs “Misiņš”,Inta Rudzīte,"46,0",Augstākā pakāpe,"46,0",0
Liepājas pilsēta,Liepājas apriņķis,F,Liepājas Tautas mākslas un kultūras centra senioru deju kolektīvs “Sidrabvilnis”   ,Ingrīda Lūka,"46,0",Augstākā pakāpe,"46,0",0
Madonas novads,Madonas apriņķis,F,Madonas novada Sarkaņu pagasta tautas nama “Kalnagravas” senioru deju kolektīvs “Labākie gadi”   ,Daiga Maderniece,"46,0",Augstākā pakāpe,"46,0",0
Salaspils novads,Pierīgas apriņķis,F,"Salaspils novada kultūras nama ""Rīgava"" Senioru deju kolektīvs ""Rīgava""",Dace Čible,"46,0",Augstākā pakāpe,"46,0",0
Bauskas novads,Bauskas apriņķis,F,"Bauskas Kultūras centra Senioru deju kolektīvs ""Senbiguļi""",Santa Zemīte,"45,8",Augstākā pakāpe,"45,8",0
Dobeles novads,Dobeles apriņķis,F,"Dobeles kultūras nama Senioru deju kolektīvs ""Dobelnieki""",Gints Baumanis,"45,8",Augstākā pakāpe,"45,8",0
Ķekavas novads,Pierīgas apriņķis,F,"Ķekavas novada pašvaldības Ķekavas kultūras nama Senioru deju kolektīvs ""Sidrabaine""",Aija Āre,"45,8",Augstākā pakāpe,"45,8",0
Tukuma novads,Tukuma apriņķis,F,Tukuma novads Slampes Kultūras pils senioru deju kolektīvs „Jumis”,Gunta Krecere,"45,7",Augstākā pakāpe,"45,7",0
Kuldīgas novads,Kuldīgas apriņķis,F,Kuldīgas novada Pašvaldības aģentūras  “Kuldīgas kultūras centrs”  senioru deju kolektīvs “Kuldīgas seniori”   ,Ramona Irbe,"45,5",Augstākā pakāpe,"45,5",0
Kandavas novads,Tukuma apriņķis,F,Kandavas novada Kandavas kultūras nama senioru deju kolektīvs „Kandavnieks”,Andra Eimane,"45,3",Augstākā pakāpe,"45,3",0
Carnikavas novads,Siguldas apriņķis,F,"Carnikavas novada Carnikavas tautas nama ""Ozolaine"" Senioru deju kolektīvs ""Tacis""",Andis Lēnmanis,"45,0",Augstākā pakāpe,"45,0",0
Cēsu novads,Cēsu apriņķis,F,"Cēsu novada pašvaldības aģentūras ""Cēsu Kultūras un Tūrisma centrs"" Senioru deju kolektīvs ""Dzirnas""",Sandra Bārtniece,"44,8",I pakāpe,"44,8",0
Limbažu novads,Limbažu apriņķis,F,"Limbažu Kultūras nama Senioru deju kolektīvs ""Sagša""",Ineta Indriksone,"44,7",I pakāpe,"44,7",0
Skrundas novads,Kuldīgas apriņķis,F,Skrundas novada Skrundas kultūras nama senioru deju kolektīvs “Virši”,Agris Sīlis,"44,7",I pakāpe,"44,7",0
Salacgrīvas novads,Limbažu apriņķis,F,"Salacgrīvas Kultūras nama Senioru deju kolektīvs ""Saiva""",Valentīna Kalniņa,"44,5",I pakāpe,"44,5",0
Varakļānu novads,Madonas apriņķis,F,Varakļānu novada Varakļānu kultūras nama senioru deju kolektīvs “Varavīksne”   ,Marija Madžule ,"44,5",I pakāpe,"44,5",0
Viļānu novads,Rēzeknes apriņķis,F,Viļānu novada Viļānu kultūras nama senioru deju kopa “Kūmys” ,Ilmārs Dreļs,"44,3",I pakāpe,"44,3",0
Dundagas novads,Talsu apriņķis,F,Dundagas novada Dundagas kultūras pils senioru deju kolektīvs “Dun-dang”  ,Dace Treinovska,"44,2",I pakāpe,"44,2",0
Lielvārdes novads,Ogres apriņķis,F,Lielvārdes novada Kultūras centra struktūrvienības Lēdmanes tautas nama senioru deju kolektīvs “Lēdmane”    ,Agnese Lepse,"44,2",I pakāpe,"44,2",0
Ogres novads,Ogres apriņķis,F,Ogres novada Suntažu pagasta Suntažu kultūras nama senioru deju kolektīvs “Suncele”    ,Aiga Jermaka,"44,2",I pakāpe,"44,2",0
Kuldīgas novads,Kuldīgas apriņķis,F,Kuldīgas novada  Kabiles saieta nama senioru deju kolektīvs “Kamēr vari” ,Andra Eimane,"44,0",I pakāpe,"44,0",0
Rundāles novads,Bauskas apriņķis,F,"Svitenes pagasta Senioru deju kolektīvs ""Šurpu turpu""",Aiga Vangale,"44,0",I pakāpe,"44,0",0
Ventspils novads,Ventspils apriņķis,F,Ventspils novada Ances pagasta kultūras nama senioru deju kolektīvs                          ,Elita Kuģeniece,"44,0",I pakāpe,"44,0",0
Ogres novads,Ogres apriņķis,F,Ogres novada Meņģeles pagasta Meņģeles tautas nama senioru deju kolektīvs “Sumulda”    ,Ilze Jankuna,"43,7",I pakāpe,"43,7",0
Dobeles novads,Dobeles apriņķis,F,"Dobeles novada Krimūnu tautas nama Senioru deju kolektīvs ""Ex Akači""",Elīna Medne,"43,3",I pakāpe,"43,3",0
Jelgavas novads,Jelgavas apriņķis,F,"Jelgavas novada Vilces pagasta tautas nama Senioru deju kolektīvs ""Vecie vilki""",Inese Reinvalde,"43,3",I pakāpe,"43,3",0
Līvānu novads,Preiļu apriņķis,F,Līvānu novada Jersikas pagasta Jersikas tautas nama senioru deju kolektīvs “Jersikietis”  ,Ināra Praņevska,"43,3",I pakāpe,"43,3",0
Madonas novads,Madonas apriņķis,F,Madonas novada Barkavas pagasta Barkavas kultūras nama senioru deju kopa “Klabdancis”   ,Jolanta Anusāne,"43,3",I pakāpe,"43,3",0
Vecumnieku novads,Bauskas apriņķis,F,"Valles Saietu nama Senioru deju kolektīvs ""SenValle""",Astrīda Celmiņa,"43,3",I pakāpe,"43,3",0
Alūksnes novads,Alūksnes apriņķis,F,"Jaunannas Tautas nama Senioru deju kolektīvs ""Oga""",Aiva Vilciņa,"43,2",I pakāpe,"43,2",0
Jelgavas novads,Jelgavas apriņķis,F,"Jelgavas novada Valgundes pagasta Izglītības, kultūras un sporta centra ""Avoti"" Senioru deju kolektīvs ""Saulgrieži""",Inga Feldmane,"43,2",I pakāpe,"43,2",0
Līvānu novads,Preiļu apriņķis,F,Līvānu novada kultūras centra senioru deju kolektīvs “Dubnava” ,Skaidrīte Šķimele,"43,2",I pakāpe,"43,2",0
Saulkrastu novads,Siguldas apriņķis,F,"Saulkrastu novada pašvaldības aģentūras ""Saulkrastu kultūras un sporta centrs"" Senioru deju kolektīvs ""Saulgrieži""",Judīte Krūmiņa,"43,2",I pakāpe,"43,2",0
Ādažu novads,Siguldas apriņķis,F,"Ādažu novada Ādažu kultūras centra Senioru deju kolektīvs ""Dēka""",Liene Gailāne,"43,0",I pakāpe,"43,0",0
Aizkraukles novads,Aizkraukles apriņķis,F,"Aizkraukles novada kultūras nama Aizkraukles pagasta Senioru deju kolektīvs ""Aizkrauklis""",Inita Vilciņa,"42,8",I pakāpe,"42,8",0
Krāslavas novads,Krāslavas apriņķis,F,Krāslavas novada Krāslavas kultūras nama senioru deju kolektīvs “Rūtoj”  ,Jāzeps Ornicāns,"42,8",I pakāpe,"42,8",0
Alūksnes novads,Alūksnes apriņķis,F,"Alsviķu Kultūras nama Senioru deju kolektīvs ""Vēlreiz""",Ilze Līviņa,"42,5",I pakāpe,"42,5",0
Limbažu novads,Limbažu apriņķis,F,"Limbažu Kultūras nama Senioru deju kolektīva ""Jampadracis""",Andis Lēnmanis,"42,5",I pakāpe,"42,5",0
Rugāju novads,Balvu apriņķis,F,"Rugāju Tautas nama Senioru deju kopa ""Ezerrieksts""",Inta Sleža,"42,3",I pakāpe,"42,3",0
Vecpiebalgas novads,Cēsu apriņķis,F,"Vecpiebalgas novada Vecpiebalgas pagasta Vecpiebalgas kultūras nama Senioru deju kolektīvs ""Mudurainis seniori""",Antra Grīnberga,"42,3",I pakāpe,"42,3",0
Madonas novads,Madonas apriņķis,F,Madonas novada Sarkaņu pagasta tautas nama “Kalnagravas” senioru deju kolektīvs “Senči”,Viktors Leimanis,"42,2",I pakāpe,"42,2",0
Rīgas pilsēta,Rīgas pilsēta,F,VEF Kultūras pils senioru deju kolektīvs   „Sendancis”,Lidija Ruskule,"42,0",I pakāpe,"42,0",0
Vecumnieku novads,Bauskas apriņķis,F,"Vecumnieku tautas nama Senioru deju kolektīvs ""Ozols""",Agita Seglicka,"42,0",I pakāpe,"42,0",0
Inčukalna novads,Siguldas apriņķis,F,"Inčukalna novada domes tautas nama Senioru deju kolektīvs ""Labāko gadu virši""",Andrs Briņķis,"41,8",I pakāpe,"41,8",0
Jelgavas novads,Jelgavas apriņķis,F,"Jelgavas novada Svētes pagasta Jēkabnieku kultūras nama Senioru deju kolektīvs ""Brūklenājs""",Guna Stankeviča,"41,8",I pakāpe,"41,8",0
Madonas novads,Madonas apriņķis,F,Madonas novada Kalsnavas pagasta pārvaldes kultūras nama senioru deju kolektīvs “Jāņukalns”  ,Aija Kreile,"41,8",I pakāpe,"41,8",0
Rēzeknes novads,Rēzeknes apriņķis,F,Rēzeknes novada pašvaldības Lūznavas pagasta pārvaldes senioru deju kolektīvs   ,Iveta Alika,"41,8",I pakāpe,"41,8",0
Lubānas novads,Madonas apriņķis,F,Lubānas novada Meirānu tautas nama senioru deju kolektīvs “Meirāni”,Zigfrīds Gora,"41,7",I pakāpe,"41,7",0
Ludzas novads,Ludzas apriņķis,F,Ludzas novada Ludzas tautas nama senioru deju kolektīvs “Atvasara” ,Sarmīte Stapule,"41,5",I pakāpe,"41,5",0
Ogres novads,Ogres apriņķis,F,"Ogres novada Ķeipenes pagasta Ķeipenes tautas nama senioru deju kolekīvs ""Veldze""",Inese Daugaviete,"41,5",I pakāpe,"41,5",0
Saldus novads,Saldus apriņķis,F,Saldus novada Saldus pagasta Druvas kultūras nama senioru deju kolektīva “Druvas seniori - Feinie”   ,Diāna Einmane,"41,0",I pakāpe,"41,0",0
Saldus novads,Saldus apriņķis,F,Saldus novada Saldus pagasta Druvas kultūras nama senioru deju kolektīva “Druvas seniori - Foršie”   ,Diāna Einmane,"41,0",I pakāpe,"41,0",0
Daugavpils pilsēta,Daugavpils apriņķis,F,Daugavpils pilsētas Latviešu kultūras centra senioru deju kolektīvs “Atbalss”   ,Ivars Mironovs,"40,7",I pakāpe,"40,7",0
Jelgavas novads,Jelgavas apriņķis,F,"Jelgavas novada Zaļenieku pagasta kultūras nama Senioru deju kolektīvs ""Zaļaisdancis""",Guna Stankeviča,"40,5",I pakāpe,"40,5",0
Madonas novads,Madonas apriņķis,F,Madonas novada Ļaudonas pagasta pārvaldes kultūras nama senioru deju kolektīvs “Divi krasti”  ,Aija Kreile,"40,5",I pakāpe,"40,5",0
Krāslavas novads,Krāslavas apriņķis,F,Krāslavas novada Izvaltas pagasta pārvaldes senioru deju kolektīvs “Šaltupe”  ,Inga Leikuma,"40,2",I pakāpe,"40,2",0
Madonas novads,Madonas apriņķis,F,Madonas novada Mētrienas pagasta Mētrienas tautas nama senioru deju kolektīvs “Mētra”    ,Solvita Stulpiņa,"39,8",II pakāpe,"39,8",0
Tērvetes novads,Dobeles apriņķis,F,"Tērvetes novada Bukaišu pagasta Senioru deju kolektīvs ""Vārpa""",Liāna Kozlovska,"39,8",II pakāpe,"39,8",0
Burtnieku novads,Valmieras apriņķis,F,"Burtnieku novada pašvaldības Ēveles pagasta Kultūras centra Senioru deju kolektīvs ""Ēvele""",Irida Jukāme,"39,7",II pakāpe,"39,7",0
Vecpiebalgas novads,Cēsu apriņķis,F,"Vecpiebalgas novada Dzērbenes pagasta tautas nama Senioru deju kolektīvs ""Juveris""",Uldis Blīgzna,"39,5",II pakāpe,"39,5",0
Aknīstes novads,Jēkabpils apriņķis,F,Aknīstes novada pašvaldības senioru deju kolektīvs “Dejotprieks”  ,Aina Deksne,"39,3",II pakāpe,"39,3",0
Valkas novads,Smiltenes apriņķis,F,"Kārķu tautas nama Senioru deju kolektīvs ""Lustiņdancis""",Evija Strazda,"39,0",II pakāpe,"39,0",0
Kārsavas novads,Ludzas apriņķis,F,Kārsavas novada pašvaldības senioru deju kolektīvs “Ūdrupe”  ,Dainis Jezupovs,"38,7",II pakāpe,"38,7",0
Kuldīgas novads,Kuldīgas apriņķis,F,Kuldīgas novada Rendas pagasta pārvaldes senioru deju kolektīvs     ,Gunta Freiberga,"38,7",II pakāpe,"38,7",0
Gulbenes novads,Gulbenes apriņķis,F,"Tirzas Kultūras nama Senioru deju kolektīvs ""Avots""",Iveta Eiduka,"38,5",II pakāpe,"38,5",0
Jūrmalas pilsēta,Tukuma apriņķis,F,Jūrmalas pilsētas Jūrmalas Kultūras centra senioru deju kopa “Ābelīte”,Andrejs Ušackis,"37,8",II pakāpe,"37,8",0
Gulbenes novads,Gulbenes apriņķis,F,"Lizuma pagasta Kultūras nama Senioru deju kolektīvs ""Ozoli""",Zaiga Mangusa,"37,5",II pakāpe,"37,5",0
Alūksnes novads,Alūksnes apriņķis,F,"Veclaicenes Tautas nama deju kolektīvs ""Korneti""",Einārs Strapcāns,"36,8",II pakāpe,"36,8",0
Iecavas novads,Bauskas apriņķis,F,"Iecavas Kultūras nama Senioru deju kolektīvs ""Iecavnieks""",Inga Paškeviča,"36,7",II pakāpe,"36,7",0
Pārgaujas novads,Cēsu apriņķis,F,"Pārgaujas novada Straupes pagasta Straupes tautas nama Senioru deju kolektīvs ""Munsturis""",Ineta Indriksone,"35,3",II pakāpe,"35,3",0
Ilūkstes novads,Daugavpils apriņķis,F,Ilūkstes novada kultūras centra senioru deju kolektīvs “Ozolzīle” ,Sandra Stašāne,"34,0",III pakāpe,"34,0",0
Ventspils pilsēta,Ventspils apriņķis,F,Ventspils pilsētas domes Kultūras centra senioru deju kolektīvs “SenKurzeme”   ,Indra Zarāne,"0,0",Diploms par piedalīšanos,"0,0",0
Ārzemes,Ārzemes,,"Vidējās paaudzes deju kolektīvs ""Kamoliņš"" (Līdsa, Anglija)",Māris Pūlis,"38,3",II pakāpe,"38,3",0
Ārzemes,Ārzemes,,"Vidējās paaudzes deju kolektīvs ""Mantinieki"" (Čikāga, ASV)",Rineta Tincu,"38,0",II pakāpe,38,0
Ārzemes,Ārzemes,,"Deju kolektīvs ""Jostas"" (Štutgarte, Ulme, Vācija)",Valdis Bizuns,"37,0",II pakāpe,37,0
Ārzemes,Ārzemes,,"Deju kolektīvs ""Sakta"" (Birmingema, Anglija)",Lita Mickēviča,"35,0",II pakāpe,35,0
Ārzemes,Ārzemes,,"Deju kolektīvs ""Zīlaine"" (Peterboro, Anglija)",Pāvels Polovko,"27,7",Diploms par piedalīšanos,"27,7",0
Ārzemes,Ārzemes,,"Deju kolektīvs ""Trejdeviņi"" (Kentas grāfiste, Anglija)",Baiba Freidenfelde,"27,7",Diploms par piedalīšanos,"27,7",0
Ārzemes,Ārzemes,,"Deju kolektīvs ""Staburags"" (Brazīlija)","Sandro Roberto Medeiros, Liana Arais Pydd","24,0",Diploms par piedalīšanos,24,0
